ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,total_num_kids,Dt_Customer_datetime,total_days_enlisted,total_campaigns_accepted,age,total_spent,age_group
3515,1952,Bachelors,Single,62307,0,1,17-02-2014,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,1,2014-02-17,132,0,62,160,60+
2245,1969,Master,Married,43641,1,1,22-04-2013,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,2,2013-04-22,433,0,45,139,40s
6283,1968,Master,Divorced,63841,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,1,2013-04-21,434,0,46,908,40s
2246,1965,2n Cycle,Married,46891,0,1,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,1,2013-09-01,301,0,49,183,40s
6606,1969,Master,Married,70091,1,0,31-03-2013,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,1,2013-03-31,455,1,45,1161,40s
5545,1972,PhD,Married,78075,0,0,05-04-2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,2014-04-05,85,0,42,988,40s
7342,1961,2n Cycle,Widow,59184,0,1,09-09-2012,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,1,2012-09-09,658,0,53,1072,50s
837,1977,Bachelors,Married,54809,1,1,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,2,2013-09-11,291,0,37,174,30s
9500,1959,Bachelors,Married,58113,0,1,25-01-2013,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,1,2013-01-25,520,0,55,758,50s
3602,1958,Master,Married,51412,0,1,31-12-2013,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,1,2013-12-31,180,0,56,195,50s
234,1979,Bachelors,Divorced,15287,1,0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,2012-10-10,627,1,35,31,30s
2995,1957,Master,Together,66636,0,0,17-08-2013,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,2013-08-17,316,0,57,1084,50s
1118,1956,Master,Married,50965,0,1,20-02-2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,1,2013-02-20,494,1,58,685,50s
7789,1965,PhD,Married,84618,0,0,22-11-2013,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,2013-11-22,219,1,49,1672,40s
3068,1990,Bachelors,Married,18351,0,0,29-10-2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,2013-10-29,243,0,24,43,under 30
8955,1957,PhD,Together,40451,0,2,16-02-2014,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,2,2014-02-16,133,1,57,49,50s
945,1965,Bachelors,Together,36317,0,1,22-05-2013,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,1,2013-05-22,403,0,49,133,40s
5644,1957,Bachelors,Together,42213,0,1,12-10-2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,1,2013-10-12,260,1,57,363,50s
7192,1955,Bachelors,Together,65748,0,1,15-04-2013,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,1,2013-04-15,440,0,59,545,50s
2324,1972,Bachelors,Together,77044,0,1,27-10-2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,1,2013-10-27,245,1,42,1065,40s
697,1969,Bachelors,Together,74918,0,0,12-03-2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,2013-03-12,474,1,45,2047,40s
3439,1972,Bachelors,Married,56721,1,1,31-10-2012,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,2,2012-10-31,606,0,42,296,40s
1506,1975,Bachelors,Single,42160,1,1,28-06-2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,2,2013-06-28,366,0,39,140,30s
232,1965,Bachelors,Single,61559,0,1,17-07-2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,1,2013-07-17,347,0,49,530,40s
8876,1963,PhD,Together,33629,1,1,08-08-2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,2,2012-08-08,690,0,51,152,50s
4500,1991,PhD,Together,68682,0,0,06-10-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,2013-10-06,266,0,23,1598,under 30
9739,1963,Bachelors,Single,34377,0,1,19-01-2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,1,2013-01-19,526,0,51,114,50s
10395,1986,High School,Single,8940,1,0,22-08-2012,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,1,2012-08-22,676,0,28,101,under 30
1176,1973,Bachelors,Married,26228,1,0,22-09-2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,1,2013-09-22,280,0,41,25,40s
1627,1957,2n Cycle,Divorced,77297,0,0,26-01-2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,2013-01-26,519,1,57,789,50s
938,1981,Bachelors,Married,40211,1,1,30-07-2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,2,2013-07-30,334,1,33,87,30s
2740,1958,PhD,Widow,33438,1,1,22-09-2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,2,2013-09-22,280,0,56,90,50s
257,1959,PhD,Married,75032,0,1,28-04-2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,1,2013-04-28,427,0,55,1215,50s
4058,1955,PhD,Single,61284,0,0,12-10-2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,2013-10-12,260,1,59,811,50s
7736,1986,Bachelors,Married,22518,1,0,22-10-2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,2012-10-22,615,1,28,61,under 30
8210,1975,Master,Married,54730,0,1,15-08-2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,1,2013-08-15,318,0,39,405,30s
833,1955,Master,Married,38452,1,1,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,2,2014-03-30,91,0,59,72,50s
6230,1971,Bachelors,Divorced,44421,1,1,15-02-2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,2,2013-02-15,499,0,43,189,40s
7325,1986,PhD,Together,38197,1,0,29-06-2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,1,2013-06-29,365,0,28,40,under 30
1307,1978,Bachelors,Divorced,41986,0,1,09-02-2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,1,2014-02-09,140,0,36,63,30s
1502,1983,Bachelors,Together,28427,1,0,21-03-2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,1,2013-03-21,465,0,31,52,30s
6211,1976,PhD,Together,37395,1,0,02-05-2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,1,2014-05-02,58,0,38,39,30s
843,1971,Bachelors,Married,64722,1,0,26-05-2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,1,2014-05-26,34,0,43,805,40s
4174,1956,Master,Together,55249,0,1,17-04-2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,1,2014-04-17,73,0,58,130,50s
9757,1972,Bachelors,Together,84906,0,0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,2013-10-04,268,3,42,1631,40s
6918,1989,Bachelors,Married,28691,1,0,04-07-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,1,2013-07-04,360,0,25,34,under 30
286,1952,Bachelors,Single,44213,1,1,29-11-2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,2,2013-11-29,212,0,62,152,60+
11086,1984,High School,Single,25707,1,0,18-01-2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,1,2014-01-18,162,0,30,21,30s
1921,1967,PhD,Married,59062,2,1,03-10-2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,2013-10-03,269,0,47,71,40s
4138,1962,Bachelors,Single,76624,0,1,24-05-2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,1,2014-05-24,36,1,52,899,50s
7718,1947,Master,Together,66000,0,0,20-04-2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,2014-04-20,70,0,67,711,60+
1291,1978,PhD,Together,27683,1,0,04-08-2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,1,2012-08-04,694,0,36,351,30s
6862,1971,Bachelors,Divorced,1730,0,0,18-05-2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,2014-05-18,42,0,43,8,40s
4136,1992,High School,Single,7500,1,0,03-12-2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,1,2012-12-03,573,0,22,119,under 30
803,1968,Bachelors,Together,40521,1,1,05-04-2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,2,2013-04-05,450,0,46,21,40s
4298,1973,PhD,Together,20427,1,0,24-03-2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,1,2014-03-24,97,0,41,10,40s
10833,1975,Bachelors,Married,65106,0,1,24-05-2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,1,2014-05-24,36,1,39,973,30s
9606,1965,PhD,Married,69969,0,0,27-08-2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,0,2013-08-27,306,2,49,1536,40s
8534,1952,Bachelors,Married,67433,0,2,16-07-2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,2,2013-07-16,348,1,62,992,60+
5153,1967,PhD,Married,77766,0,1,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,2013-02-22,492,1,47,1529,40s
961,1972,Bachelors,Married,74716,0,1,12-09-2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,1,2013-09-12,290,0,42,860,40s
5011,1963,Bachelors,Divorced,68118,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,1,2013-10-18,254,0,51,928,50s
6653,1970,PhD,Married,55158,1,1,30-07-2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,2,2012-07-30,699,0,44,418,40s
9094,1955,2n Cycle,Married,62972,0,1,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,2012-08-03,695,0,59,587,50s
810,1975,Bachelors,Married,74190,0,1,12-05-2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,1,2014-05-12,48,0,39,641,30s
5493,1976,Bachelors,Married,39356,1,1,19-03-2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,2,2014-03-19,102,1,38,23,30s
2147,1969,Bachelors,Together,76653,0,0,16-08-2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,2013-08-16,317,2,45,2279,40s
5107,1973,PhD,Divorced,35860,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,2,2014-05-19,41,1,41,49,40s
3979,1983,PhD,Divorced,90687,0,0,22-05-2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,0,2013-05-22,403,1,31,1779,30s
6049,1982,Master,Together,73450,0,0,05-12-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,2013-12-05,206,2,32,1804,30s
8147,1960,Bachelors,Married,31454,1,1,06-07-2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,2,2013-07-06,358,0,54,48,50s
1857,1952,Bachelors,Single,47139,1,1,06-03-2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,2,2014-03-06,115,0,62,83,60+
3910,1975,Bachelors,Divorced,83829,0,0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,0,2013-10-08,264,3,39,1862,30s
5207,1963,PhD,Married,53378,1,1,24-09-2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,2,2012-09-24,643,0,51,793,50s
11114,1970,Bachelors,Together,19656,1,0,08-02-2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,1,2013-02-08,506,0,44,84,40s
5429,1948,PhD,Married,45579,0,1,20-08-2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,1,2013-08-20,313,0,66,183,60+
9400,1958,2n Cycle,Single,85485,0,0,21-06-2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,2014-06-21,8,0,56,1383,50s
1740,1944,Bachelors,Married,55956,0,0,07-04-2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,2014-04-07,83,1,70,999,60+
7488,1963,Master,Single,64191,0,1,22-01-2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,1,2013-01-22,523,0,51,825,50s
195,1972,Bachelors,Single,38808,1,0,26-08-2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,2012-08-26,672,1,42,246,40s
635,1966,Master,Married,57183,1,1,19-03-2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,2,2013-03-19,467,0,48,610,40s
7527,1968,Master,Divorced,23748,1,0,21-11-2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,1,2012-11-21,585,0,46,76,40s
10319,1971,Bachelors,Married,66303,0,1,26-02-2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,1,2013-02-26,488,1,43,1286,40s
2296,1975,Master,Married,37368,1,0,16-12-2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,1,2013-12-16,195,1,39,30,30s
10637,1964,Bachelors,Married,40800,1,2,01-01-2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,2013-01-01,544,0,50,99,50s
2931,1978,Bachelors,Divorced,71847,0,0,21-09-2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,2012-09-21,646,1,36,1192,30s
907,1975,Bachelors,Married,46149,0,1,29-11-2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,1,2013-11-29,212,0,39,362,30s
3698,1983,Bachelors,Together,78687,0,0,09-08-2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,0,2012-08-09,689,1,31,2130,30s
9516,1971,2n Cycle,Divorced,49118,0,0,18-08-2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,0,2012-08-18,680,2,43,1229,40s
679,1957,PhD,Married,37633,1,1,20-09-2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,2,2012-09-20,647,0,57,38,50s
7384,1951,Master,Together,39767,0,0,21-07-2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,2013-07-21,343,0,63,485,60+
5043,1951,High School,Married,26997,0,0,05-11-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,2012-11-05,601,0,63,434,60+
5267,1970,Bachelors,Divorced,33986,1,0,14-03-2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,1,2013-03-14,472,0,44,44,40s
339,1972,PhD,Married,57091,0,1,23-11-2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,2012-11-23,583,1,42,496,40s
2516,1969,2n Cycle,Married,46831,1,1,08-06-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,2,2013-06-08,386,0,45,78,40s
9010,1972,Master,Married,83151,0,0,10-02-2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,0,2013-02-10,504,3,42,2346,40s
378,1971,Bachelors,Married,52531,0,0,30-12-2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,2012-12-30,546,0,43,794,40s
4808,1956,Bachelors,Married,15759,0,0,05-09-2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,2013-09-05,297,0,58,17,50s
5068,1971,Bachelors,Single,22804,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,1,2013-07-31,333,0,43,26,40s
7628,1973,2n Cycle,Married,43050,1,0,18-03-2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,1,2014-03-18,103,0,41,76,40s
7128,1977,PhD,Single,42997,1,1,07-12-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,2,2013-12-07,204,0,37,15,30s
2811,1963,PhD,Single,48918,1,1,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,2,2014-04-12,78,0,51,62,50s
3551,1954,Master,Together,60033,0,1,29-03-2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,1,2014-03-29,92,0,60,198,60+
1663,1978,PhD,Together,34043,1,0,25-10-2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,1,2013-10-25,247,0,36,49,30s
5543,1966,Bachelors,Together,57811,0,1,24-06-2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,1,2013-06-24,370,1,48,802,40s
1577,1946,Bachelors,Married,78569,0,0,19-02-2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,0,2014-02-19,130,1,68,1736,60+
10641,1978,Bachelors,Single,7500,1,1,27-12-2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,2,2012-12-27,549,0,36,57,30s
5336,1971,Master,Together,157733,1,0,04-06-2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,1,2013-06-04,390,0,43,59,40s
6024,1953,Bachelors,Together,94384,0,0,04-03-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,0,2013-03-04,482,3,61,2302,60+
1878,1985,2n Cycle,Married,23148,0,0,18-02-2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,2014-02-18,131,0,29,37,under 30
3099,1970,Bachelors,Divorced,44267,1,1,25-02-2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,2,2013-02-25,489,0,44,310,40s
6055,1979,Bachelors,Married,71626,0,0,01-11-2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,2012-11-01,605,1,35,1305,30s
5841,1966,Bachelors,Together,60894,0,1,28-06-2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,1,2013-06-28,366,0,48,832,40s
3972,1976,Bachelors,Together,50200,1,1,03-04-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,2,2013-04-03,452,0,38,401,30s
4394,1965,PhD,Married,81051,0,0,23-05-2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,2014-05-23,37,2,49,1501,40s
5758,1982,Bachelors,Married,65169,0,0,14-01-2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,0,2014-01-14,166,4,32,1189,30s
6658,1972,Bachelors,Together,59868,0,1,22-07-2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,1,2013-07-22,342,0,42,1194,40s
4603,1960,PhD,Married,65695,0,1,31-01-2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,1,2014-01-31,149,0,54,656,50s
8427,1956,Master,Single,64857,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,2012-11-23,583,0,58,1540,50s
10260,1965,Master,Together,45143,0,1,26-08-2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,1,2013-08-26,307,0,49,311,40s
7143,1955,2n Cycle,Together,74805,0,1,06-11-2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,1,2013-11-06,235,0,59,820,50s
8789,1989,2n Cycle,Married,59060,1,0,11-01-2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,1,2014-01-11,169,0,25,274,under 30
6197,1962,PhD,Single,27238,1,1,20-04-2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,2,2013-04-20,435,0,52,57,50s
4554,1965,Bachelors,Together,47009,0,1,01-10-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,1,2013-10-01,271,0,49,448,40s
4937,1973,2n Cycle,Married,46094,1,1,10-06-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,2,2014-06-10,19,0,41,44,40s
1920,1972,Bachelors,Married,40321,1,1,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,2,2013-07-29,335,0,42,102,40s
8749,1984,Bachelors,Together,37235,1,0,01-02-2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,1,2014-02-01,148,0,30,61,30s
1650,1960,Master,Married,81843,0,0,22-04-2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,2013-04-22,433,0,54,1643,50s
10377,1958,Master,Together,46692,0,1,06-06-2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,1,2013-06-06,388,0,56,397,50s
9206,1968,Bachelors,Together,77382,0,1,07-01-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,1,2014-01-07,173,1,46,1121,40s
10971,1977,Bachelors,Single,37774,2,0,03-09-2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,2,2012-09-03,664,1,37,473,30s
6398,1974,High School,Married,18393,1,0,29-03-2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,1,2014-03-29,92,0,40,50,40s
9212,1962,Master,Married,72828,0,1,14-02-2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,1,2013-02-14,500,0,52,1678,50s
7937,1982,Bachelors,Married,24711,0,0,18-04-2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,2014-04-18,72,0,32,58,30s
839,1975,PhD,Married,45503,1,0,25-09-2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,1,2013-09-25,277,0,39,170,30s
4246,1982,Master,Single,6560,0,0,12-12-2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,2013-12-12,199,0,32,373,30s
158,1945,PhD,Together,71604,0,0,17-11-2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,0,2013-11-17,224,1,69,1196,60+
4832,1979,Bachelors,Married,27244,1,0,07-03-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,1,2014-03-07,114,0,35,101,30s
5621,1969,Bachelors,Married,48752,1,1,12-12-2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,2,2012-12-12,564,0,45,316,40s
1945,1962,Bachelors,Married,71434,0,1,18-09-2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,1,2013-09-18,284,2,52,1400,50s
5147,1948,Bachelors,Single,90842,0,0,29-07-2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,2013-07-29,335,0,66,1424,60+
2535,1978,Master,Married,88097,1,0,18-08-2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,2012-08-18,680,3,36,844,30s
11039,1975,Bachelors,Married,51948,0,1,17-09-2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,1,2013-09-17,285,0,39,311,30s
9495,1982,Bachelors,Together,71853,0,0,08-05-2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,2013-05-08,417,0,32,1149,30s
9635,1983,Master,Married,35876,0,0,20-04-2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,2014-04-20,70,0,31,129,30s
2173,1952,Bachelors,Widow,40049,0,1,16-10-2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,1,2013-10-16,256,0,62,32,60+
942,1982,Bachelors,Single,39660,1,0,08-08-2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,2012-08-08,690,0,32,299,30s
9386,1962,Bachelors,Together,50127,0,1,29-05-2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,1,2014-05-29,31,1,52,320,50s
5510,1977,Master,Married,43263,0,1,21-11-2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,1,2012-11-21,585,0,37,441,30s
873,1949,Master,Married,62845,1,1,01-10-2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,2,2012-10-01,636,1,65,1178,60+
2253,1990,Bachelors,Married,18929,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,2013-02-16,498,0,24,85,under 30
5181,1982,High School,Single,24367,1,0,20-03-2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,1,2013-03-20,466,0,32,24,30s
979,1975,Bachelors,Single,33249,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,1,2013-02-20,494,0,39,112,30s
10390,1959,2n Cycle,Married,26887,0,1,10-02-2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,1,2013-02-10,504,0,55,30,50s
4698,1983,PhD,Married,50150,0,0,20-06-2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,2013-06-20,374,0,31,410,30s
7793,1976,Bachelors,Together,62061,0,1,31-08-2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,1,2013-08-31,302,1,38,800,30s
1745,1962,PhD,Divorced,85696,0,0,03-05-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,0,2013-05-03,422,0,52,1313,50s
10590,1956,PhD,Together,76542,0,0,30-03-2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,2013-03-30,456,0,58,1483,50s
5080,1993,Bachelors,Single,70515,0,0,21-10-2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,0,2013-10-21,251,0,21,1258,under 30
8369,1987,Bachelors,Together,18227,1,0,08-11-2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,1,2012-11-08,598,0,27,28,under 30
5232,1965,Bachelors,Married,69139,0,1,27-01-2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,1,2014-01-27,153,0,49,227,40s
2407,1982,Bachelors,Married,69109,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,0,2012-11-09,597,1,32,1555,30s
